CONFERENCE,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,FGA,FG_PCT,FG3A,FG3_PCT,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PFD,PLUS_MINUS
East,1610612764,Washington Wizards,1641731,Bilal Coulibaly,WAS,19,31,26.1,8.5,6.2,0.513,2.7,0.405,1.7,0.66,0.7,3.4,4.1,1.8,1.5,0.9,0.6,2,1.2,-5.4
East,1610612764,Washington Wizards,1630557,Corey Kispert,WAS,24,31,22.5,11.6,8.6,0.472,5.5,0.379,2,0.738,0.4,1.8,2.2,1.5,0.9,0.4,0.2,1.7,1.6,-4.9
East,1610612764,Washington Wizards,1629655,Daniel Gafford,WAS,25,29,25.7,10.8,6.4,0.684,0,0,2.7,0.734,2.8,4.9,7.7,1.6,1.1,0.9,2.2,3.4,2.3,-4.6
East,1610612764,Washington Wizards,201568,Danilo Gallinari,WAS,35,26,14.8,7,5,0.435,2.5,0.313,2.2,0.839,0.5,2.5,2.9,1.2,0.5,0.2,0.1,1,2,-3
East,1610612764,Washington Wizards,1626153,Delon Wright,WAS,31,11,17.2,4.9,3.6,0.4,1.5,0.313,1.7,0.895,0.4,2.1,2.5,3.6,0.7,1.5,0.2,0.8,1.4,1.3
East,1610612764,Washington Wizards,1630166,Deni Avdija,WAS,22,32,27.1,11.6,9,0.495,2.7,0.345,2.4,0.744,1.1,4.8,5.9,3.8,1.5,0.9,0.3,2.2,2.7,-4.7
East,1610612764,Washington Wizards,1630647,Eugene Omoruyi,WAS,26,16,5.8,4.7,2.9,0.609,0.9,0.357,1.2,0.737,0.6,1,1.6,0.6,0.6,0.5,0.1,0.9,0.9,1.2
East,1610612764,Washington Wizards,1630215,Jared Butler,WAS,23,14,7.9,4.5,3.1,0.512,1.5,0.333,1.1,0.8,0,0.7,0.7,1.9,0.7,0.6,0.1,1,1.1,-0.5
East,1610612764,Washington Wizards,1631098,Johnny Davis,WAS,21,15,9,2.9,2.7,0.463,0.2,0.333,0.3,0.8,0.5,0.7,1.3,0.3,0.3,0.5,0.1,0.7,0.2,-0.3
East,1610612764,Washington Wizards,1629673,Jordan Poole,WAS,24,31,29.3,17.2,14.9,0.414,6.6,0.312,3.3,0.871,0.4,2.1,2.5,3.7,2.6,1,0.3,3.1,2.9,-9.9
East,1610612764,Washington Wizards,1631262,Jules Bernard,WAS,23,2,5.1,1,2.5,0.2,1.5,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,-3.5
East,1610612764,Washington Wizards,1628398,Kyle Kuzma,WAS,28,32,31.3,23.1,19.2,0.466,7,0.357,3.5,0.768,0.9,5.3,6.2,4.3,2.6,0.3,0.6,2.2,2.9,-8.5
East,1610612764,Washington Wizards,1629013,Landry Shamet,WAS,26,20,16.1,7.2,6.2,0.452,3.6,0.366,0.6,0.5,0.1,1.1,1.2,1.4,0.6,0.6,0.2,1.7,0.9,-2.6
East,1610612764,Washington Wizards,203488,Mike Muscala,WAS,32,19,14,4.1,3.6,0.377,2.1,0.308,0.9,0.778,0.6,2.2,2.8,1.1,0.6,0.2,0.4,1.3,0.9,-4.4
East,1610612764,Washington Wizards,1631116,Patrick Baldwin Jr.,WAS,21,9,5.8,1.9,1.8,0.313,0.8,0.429,0.4,1,0.2,1,1.2,0.3,0.1,0,0.1,0.6,0.3,0.6
East,1610612764,Washington Wizards,1631157,Ryan Rollins,WAS,21,10,6.6,4.1,2.5,0.52,0.3,0.667,1.7,0.765,0.2,0.9,1.1,1.1,0.7,0.8,0.3,0.7,1.4,5.7
East,1610612764,Washington Wizards,1626145,Tyus Jones,WAS,27,32,28,12.6,9.8,0.537,3.5,0.425,0.7,0.773,0.3,2.7,3,5.5,0.8,1.2,0.3,0.8,0.7,-7.9
East,1610612751,Brooklyn Nets,1629717,Armoni Brooks,BKN,25,8,11.7,4.6,5.1,0.317,3.5,0.357,0.3,0.5,0.8,1.3,2,0.6,0.4,0.1,0.1,0.3,0.1,3
East,1610612751,Brooklyn Nets,1627732,Ben Simmons,BKN,27,6,31.8,6.5,6,0.528,0,0,0.7,0.25,2.7,8.2,10.8,6.7,2.5,0.5,0.8,2.7,2,-5.5
East,1610612751,Brooklyn Nets,1630560,Cam Thomas,BKN,22,24,29.9,22.4,18.6,0.448,5.7,0.365,4.5,0.806,0.3,2.3,2.6,2.3,1.7,0.6,0.4,2.2,3.8,-4.3
East,1610612751,Brooklyn Nets,1629661,Cameron Johnson,BKN,27,25,28.9,14.9,11.5,0.479,6.1,0.414,1.8,0.773,1.3,3.6,4.9,2.4,1,0.8,0.1,1.9,1.4,1.2
East,1610612751,Brooklyn Nets,1641727,Dariq Whitehead,BKN,19,2,12,1.5,2.5,0.2,1.5,0,1,0.5,0,2,2,1.5,0,0,0.5,0,0.5,-11
East,1610612751,Brooklyn Nets,1630549,Day'Ron Sharpe,BKN,22,33,16,7.2,5.1,0.575,0.2,0.143,2.2,0.595,2.8,4.2,6.9,1.4,1.1,0.5,0.9,2.3,2,3.4
East,1610612751,Brooklyn Nets,1628372,Dennis Smith Jr.,BKN,26,19,18.6,6.9,6.7,0.409,1.8,0.257,1.2,0.826,0.7,2.3,3,3.7,1.1,0.9,0.2,2.4,1.1,-0.7
East,1610612751,Brooklyn Nets,1627827,Dorian Finney-Smith,BKN,30,30,29.4,10.2,8.4,0.45,5.5,0.43,0.3,0.8,2,3,5.1,1.2,0.8,0.7,0.5,2.2,0.5,-1.7
East,1610612751,Brooklyn Nets,1628385,Harry Giles III,BKN,25,9,5.6,3.9,3,0.519,0.6,0.2,1,0.667,0.8,0.8,1.6,0.1,0.2,0.1,0.2,0.8,0.9,0.8
East,1610612751,Brooklyn Nets,1630592,Jalen Wilson,BKN,23,9,9.7,4.6,2.7,0.5,0.7,0.333,1.7,1,1.2,1,2.2,0.8,0.3,0.1,0.1,1,1,-2.4
East,1610612751,Brooklyn Nets,1630553,Keon Johnson,BKN,21,1,20.9,12,8,0.375,4,0.5,4,1,0,1,1,1,1,1,1,1,3,-18
East,1610612751,Brooklyn Nets,1629022,Lonnie Walker IV,BKN,25,17,21.3,14.6,10.6,0.489,5.6,0.463,2.2,0.763,0.2,2.5,2.6,1.6,1.5,0.6,0.4,0.9,1.5,3.1
East,1610612751,Brooklyn Nets,1628969,Mikal Bridges,BKN,27,33,34.1,21.1,16.4,0.457,5.6,0.359,5,0.829,1,4.3,5.3,3.8,2.3,0.9,0.4,1.6,3.9,-0.5
East,1610612751,Brooklyn Nets,1629651,Nic Claxton,BKN,24,23,27.7,11.7,8.1,0.618,0,1,2.8,0.6,3.1,6.7,9.9,1.8,0.9,0.4,2.5,2.4,3.4,-4.5
East,1610612751,Brooklyn Nets,1641730,Noah Clowney,BKN,19,2,13.3,7,4.5,0.667,0.5,0,1,1,1.5,1,2.5,1,0.5,0,0,1.5,0.5,-12.5
East,1610612751,Brooklyn Nets,1626220,Royce O'Neale,BKN,30,32,25.8,7.7,6.8,0.389,5.5,0.383,0.5,0.625,0.8,3.9,4.6,3.2,0.9,0.7,0.7,2.4,0.6,0.3
East,1610612751,Brooklyn Nets,203915,Spencer Dinwiddie,BKN,30,31,31.9,14.3,11.9,0.391,6.4,0.317,3.9,0.767,0.7,3.4,4.1,6.5,1.6,0.9,0.2,1.8,2.7,1.1
East,1610612751,Brooklyn Nets,1630570,Trendon Watford,BKN,23,23,13.5,6.4,4.8,0.541,0.9,0.3,1,0.875,0.8,2.4,3.2,1.8,1,0.5,0.3,1.7,0.9,0.8
East,1610612748,Miami Heat,1628389,Bam Adebayo,MIA,26,23,34.1,22,15.7,0.506,0.3,0.167,7.8,0.777,2.1,8.3,10.4,4,2.7,1.1,1,2.4,6.6,-0.9
East,1610612748,Miami Heat,1628997,Caleb Martin,MIA,28,20,26.5,11,9.6,0.443,3.3,0.379,1.9,0.676,1.3,3.8,5.1,2.3,1.4,0.8,0.3,2.3,1.9,0.7
East,1610612748,Miami Heat,1631306,Cole Swider,MIA,24,5,6.5,4.2,3.2,0.5,2.4,0.417,0,0,0.2,0.2,0.4,0.6,0.2,0.2,0.2,0.2,0,0.4
East,1610612748,Miami Heat,1630696,Dru Smith,MIA,26,9,14.5,4.3,3.7,0.455,1.9,0.412,0.2,1,0.7,0.9,1.6,1.6,0.6,1,0.3,1.3,0.7,-4.8
East,1610612748,Miami Heat,1629130,Duncan Robinson,MIA,29,31,29.2,14.6,10.5,0.479,7,0.444,1.7,0.865,0.3,2.5,2.8,3.1,1.2,0.5,0.2,2.3,1.4,2.1
East,1610612748,Miami Heat,1629312,Haywood Highsmith,MIA,27,21,21.2,6,5.2,0.409,3.2,0.324,0.9,0.778,0.9,2,2.9,1.4,0.9,1.1,0.6,2.2,0.9,1.2
East,1610612748,Miami Heat,1631170,Jaime Jaquez Jr.,MIA,22,33,29.7,13.7,10.5,0.504,3,0.354,2.5,0.852,1.3,2.6,3.9,2.6,1.6,1.1,0.3,2.5,2,-0.5
East,1610612748,Miami Heat,1631288,Jamal Cain,MIA,24,12,16.9,6.1,5.1,0.443,2,0.292,1.4,0.706,0.8,1.4,2.3,0.3,0.3,0.8,0.3,1.3,1,-2.1
East,1610612748,Miami Heat,202710,Jimmy Butler,MIA,34,24,33.6,21,14,0.464,2.2,0.377,8.1,0.881,1.9,3.2,5,4.5,1.8,1,0.4,1.1,5.4,4.2
East,1610612748,Miami Heat,1626196,Josh Richardson,MIA,30,24,27.7,10,8.3,0.437,4.5,0.327,1.5,0.914,0.5,2.3,2.7,3,1,0.6,0.3,1.7,1.4,-2.1
East,1610612748,Miami Heat,201567,Kevin Love,MIA,35,26,18.7,9.7,7.1,0.435,5.1,0.353,2.2,0.804,0.9,5.7,6.6,2.6,0.7,0.3,0.2,1.8,1.8,3.3
East,1610612748,Miami Heat,200768,Kyle Lowry,MIA,37,29,29.1,9.3,6.8,0.464,4.5,0.435,1.3,0.842,0.7,2.9,3.6,4.1,1.4,1.1,0.3,2.7,1.8,1
East,1610612748,Miami Heat,1631107,Nikola Jovic,MIA,20,7,11.5,4.9,3,0.524,1.7,0.5,1.3,0.667,0.6,3.4,4,2,0.9,0.3,0.1,2.4,0.9,3.1
East,1610612748,Miami Heat,1631115,Orlando Robinson,MIA,23,14,15.2,5.7,4.2,0.525,0.9,0.583,1.1,0.688,1.3,2.9,4.2,1.7,0.9,0.4,0.5,2,1.2,0.7
East,1610612748,Miami Heat,1630181,R.J. Hampton,MIA,22,6,12.2,1.7,2.3,0.286,1.3,0.125,0.3,0.5,0.3,0.7,1,1.2,0.5,0,0,1.2,0.2,2.7
East,1610612748,Miami Heat,1628418,Thomas Bryant,MIA,26,19,11.9,5.1,3.8,0.556,0.2,0,1.1,0.85,1.2,2.5,3.6,0.6,0.8,0.3,0.3,1.2,0.7,-1.5
East,1610612748,Miami Heat,1629639,Tyler Herro,MIA,23,15,34.5,23.4,19.1,0.455,7.9,0.424,3.1,0.872,0.6,4.9,5.5,4.5,2.7,1.3,0.1,1.3,2.5,-1.3
East,1610612739,Cleveland Cavaliers,1627747,Caris LeVert,CLE,29,25,29.2,16,13.8,0.42,5.7,0.324,3.3,0.759,0.4,3,3.4,3.9,1.4,1,0.4,1.7,2.6,-1.3
East,1610612739,Cleveland Cavaliers,1641854,Craig Porter Jr.,CLE,23,22,16.7,7.5,6.2,0.493,0.9,0.35,1.6,0.667,0.5,2.1,2.7,3.3,1,0.7,0.5,1.1,1.6,-0.5
East,1610612739,Cleveland Cavaliers,1627745,Damian Jones,CLE,28,13,5.3,1.3,1,0.538,0.2,0.5,0.2,0.667,0.3,0.8,1.1,0.3,0.4,0.2,0.2,0.7,0.4,-2
East,1610612739,Cleveland Cavaliers,1629636,Darius Garland,CLE,23,20,34,20.7,16.1,0.47,5.2,0.346,4.6,0.835,0.6,2.2,2.8,5.9,3.8,1.6,0.2,1.6,3.8,3
East,1610612739,Cleveland Cavaliers,1629731,Dean Wade,CLE,27,26,22.1,5.5,4.5,0.405,3.8,0.37,0.5,0.786,1.1,3.7,4.8,0.8,0.5,0.9,0.3,2.2,0.8,0.7
East,1610612739,Cleveland Cavaliers,1628378,Donovan Mitchell,CLE,27,24,36.6,27.9,21.3,0.457,8.9,0.347,5.9,0.901,1.1,4.6,5.7,5.7,2.6,1.9,0.5,2.4,4.6,3.6
East,1610612739,Cleveland Cavaliers,1641734,Emoni Bates,CLE,19,10,7.6,1.8,2.5,0.24,2,0.25,0.2,0.5,0.1,0.9,1,0.6,0.1,0.1,0.2,0.5,0.1,-5.7
East,1610612739,Cleveland Cavaliers,1630596,Evan Mobley,CLE,22,21,33.6,16,11.9,0.57,0.5,0.2,3.1,0.769,2.7,7.8,10.5,2.9,2.3,0.8,1.7,2.9,2.5,1.5
East,1610612739,Cleveland Cavaliers,1627777,Georges Niang,CLE,30,33,21.8,8.1,7.6,0.402,4.6,0.329,0.5,0.824,0.4,3.1,3.5,1.2,0.9,0.3,0.2,2.4,0.6,-1.6
East,1610612739,Cleveland Cavaliers,1630171,Isaac Okoro,CLE,22,24,26.2,8.8,6.3,0.493,2.6,0.349,2.3,0.704,1.3,2.1,3.4,2.1,0.8,0.9,0.5,2.3,2,-3.9
East,1610612739,Cleveland Cavaliers,1630600,Isaiah Mobley,CLE,24,3,4.7,1.7,1.3,0.5,0.7,0.5,0,0,0,0.7,0.7,1.3,0.3,0.3,0,0.7,0,-2
East,1610612739,Cleveland Cavaliers,1628386,Jarrett Allen,CLE,25,28,30,14.4,8.9,0.671,0,0,3.4,0.708,3.2,6.1,9.3,2.8,1.7,0.8,0.9,2.6,3.8,-0.2
East,1610612739,Cleveland Cavaliers,1629622,Max Strus,CLE,27,33,34.8,13.8,12.4,0.394,8.3,0.339,1.5,0.796,0.7,4.4,5.1,3.9,1.7,1,0.6,2.9,1.9,3.1
East,1610612739,Cleveland Cavaliers,1630241,Sam Merrill,CLE,27,18,11.6,6.3,4.9,0.432,4.2,0.447,0.2,0.75,0.3,1,1.3,0.9,0.4,0.2,0.1,1.1,0.8,-0.4
East,1610612739,Cleveland Cavaliers,202684,Tristan Thompson,CLE,32,28,11.3,3.3,2.1,0.683,0,0,1,0.333,1.7,1.9,3.6,0.9,0.5,0.2,0.3,1.3,1.1,-0.2
East,1610612739,Cleveland Cavaliers,1629660,Ty Jerome,CLE,26,2,7.4,2,2,0.5,0.5,0,0,0,0.5,0,0.5,1.5,0.5,0,0,1,0,-7
East,1610612752,New York Knicks,1629718,Charlie Brown Jr.,NYK,26,3,1.5,1,1.3,0.25,1,0.333,0,0,0,0,0,0,0.7,0,0,0,0,-1.3
East,1610612752,New York Knicks,1629610,DaQuan Jeffries,NYK,26,10,3,1.1,1.2,0.417,0.5,0.2,0.2,0,0,0.5,0.5,0.2,0.1,0,0,0.2,0.1,-0.9
East,1610612752,New York Knicks,1631376,Dmytro Skapintsev,NYK,25,2,1.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East,1610612752,New York Knicks,1628978,Donte DiVincenzo,NYK,26,33,21.3,10.6,7.9,0.469,5.6,0.443,1,0.735,0.7,2.2,2.9,1.8,1,1.1,0.3,1.8,1.1,-1.1
East,1610612752,New York Knicks,1629685,Dylan Windler,NYK,27,3,2.5,1,0.7,0.5,0.7,0.5,0,0,0,0.3,0.3,0.3,0,0,0,0.3,0,2.7
East,1610612752,New York Knicks,203095,Evan Fournier,NYK,31,2,16.5,6,8,0.25,6,0.167,1,1,0,1.5,1.5,1.5,0.5,2,0,1,0.5,-3.5
East,1610612752,New York Knicks,1628392,Isaiah Hartenstein,NYK,25,33,22.9,6.2,4.1,0.585,0.1,0.333,1.9,0.688,3.1,3.8,6.9,1.7,1,1,0.9,2.9,1.7,2.4
East,1610612752,New York Knicks,1631210,Jacob Toppin,NYK,23,3,1.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,-0.3
East,1610612752,New York Knicks,1628973,Jalen Brunson,NYK,27,33,35.9,25.6,19.4,0.463,6.4,0.431,5.9,0.82,0.7,3.3,4,6.2,2.4,1.1,0.2,2.2,5.7,1.4
East,1610612752,New York Knicks,1630579,Jericho Sims,NYK,25,14,7.4,1.6,1.1,0.667,0,0,0.4,0.6,0.4,1.3,1.7,0.2,0.1,0.1,0.1,1,0.3,-2.1
East,1610612752,New York Knicks,1628404,Josh Hart,NYK,28,33,28.4,7.5,6.5,0.456,2.8,0.348,0.8,0.778,1.1,5,6.1,2.8,1.1,0.9,0.2,1.9,1,2.3
East,1610612752,New York Knicks,203944,Julius Randle,NYK,29,33,35.6,24,18.3,0.474,5,0.283,6.9,0.763,2.2,7.4,9.6,4.7,3.4,0.5,0.2,2.8,4.8,2.1
East,1610612752,New York Knicks,1630201,Malachi Flynn,NYK,25,31,15.3,5.1,4.4,0.409,2.6,0.35,0.7,0.773,0.4,1.7,2.1,2.4,1.1,0.6,0.2,1.4,0.8,-2.2
East,1610612752,New York Knicks,1630540,Miles McBride,NYK,23,20,5.3,2,1.6,0.469,1,0.4,0.1,0.5,0.1,0.2,0.3,0.5,0.1,0.3,0,0.7,0.3,-1.4
East,1610612752,New York Knicks,1629011,Mitchell Robinson,NYK,25,21,29.2,6.2,4.7,0.592,0,0,1.8,0.368,5.3,5,10.3,0.7,1,1.5,1.3,1.9,1.9,1.6
East,1610612752,New York Knicks,1628384,OG Anunoby,NYK,26,28,33.4,15.2,11.9,0.492,6,0.379,1.6,0.717,1,3,4,2.6,1.6,1.1,0.5,2.4,1.5,2
East,1610612752,New York Knicks,1630173,Precious Achiuwa,NYK,24,26,17.1,7.4,6.6,0.453,1.8,0.277,1.6,0.571,2,3.4,5.3,1.7,1.1,0.6,0.5,1.6,1.2,-2.2
East,1610612752,New York Knicks,1629656,Quentin Grimes,NYK,23,30,20.4,6.2,5.6,0.396,4.3,0.377,0.3,0.5,0.3,1.2,1.5,1.1,0.4,0.6,0,1.5,0.4,-1
East,1610612752,New York Knicks,1627853,Ryan Arcidiacono,NYK,29,11,2,0,0.3,0,0.3,0,0,0,0,0.5,0.5,0.3,0,0.1,0,0.1,0.1,-0.1
East,1610612752,New York Knicks,201959,Taj Gibson,NYK,38,10,9.7,1.4,1.4,0.5,0.4,0,0,0,0.6,1.2,1.8,0.5,0.2,0.1,0.6,2,0.1,-2.6
East,1610612761,Toronto Raptors,1628449,Chris Boucher,TOR,30,30,13.8,6.1,4.4,0.455,1.9,0.357,1.9,0.75,1.1,2.5,3.6,0.3,0.4,0.3,0.5,1.6,1.6,0.1
East,1610612761,Toronto Raptors,203471,Dennis Schroder,TOR,30,33,32.1,14.5,11.9,0.436,4.6,0.358,2.9,0.856,0.5,2.2,2.7,7,1.7,1,0.1,2.2,2.3,0
East,1610612761,Toronto Raptors,202066,Garrett Temple,TOR,37,6,3.2,1.8,0.8,0.8,0.2,1,0.3,1,0,0.3,0.3,0.5,0,0.2,0,0,0.3,2
East,1610612761,Toronto Raptors,1629018,Gary Trent Jr.,TOR,24,30,26,11.5,10.4,0.399,5.8,0.382,1.4,0.651,0.3,2.1,2.4,1.7,0.6,0.8,0.1,1,1.2,-0.4
East,1610612761,Toronto Raptors,1641711,Gradey Dick,TOR,20,19,12.3,3.5,3.6,0.294,2.3,0.25,0.8,1,0.4,0.8,1.2,0.8,0.6,0.3,0,1.3,0.7,-3.8
East,1610612761,Toronto Raptors,1630193,Immanuel Quickley,TOR,24,31,24.1,15,11.2,0.451,5.4,0.395,3.1,0.866,0.2,2.5,2.7,2.5,1,0.6,0.1,1.5,2.3,4.1
East,1610612761,Toronto Raptors,1627751,Jakob Poeltl,TOR,28,33,26.3,10.5,6.8,0.695,0,0,2.1,0.529,2.8,5.5,8.3,2.4,1.5,0.7,1.3,2.8,1.9,-1.2
East,1610612761,Toronto Raptors,1629667,Jalen McDaniels,TOR,25,20,9.7,2.8,3.5,0.3,1.9,0.189,0.4,0.875,0.2,1.1,1.3,0.6,0.4,0.4,0.2,1.1,0.4,-0.3
East,1610612761,Toronto Raptors,1641806,Markquis Nowell,TOR,24,1,3.5,2,1,0,0,0,2,1,2,0,2,2,0,1,0,0,1,4
East,1610612761,Toronto Raptors,203490,Otto Porter Jr.,TOR,30,15,11.6,2.6,2.2,0.424,1.5,0.348,0.2,1,0.4,1.5,1.9,0.5,0.1,0.3,0.3,1.3,0.1,1.5
East,1610612761,Toronto Raptors,1627783,Pascal Siakam,TOR,29,33,35.1,22.4,16.4,0.518,3.7,0.285,5.8,0.749,1.5,5.1,6.5,5,2.2,0.8,0.2,2.3,4.6,1
East,1610612761,Toronto Raptors,1629628,RJ Barrett,TOR,23,27,29.5,18.3,14.8,0.425,4.9,0.333,4.9,0.826,0.8,3.6,4.4,2.4,1.9,0.4,0.3,1.9,3.4,-0.9
East,1610612761,Toronto Raptors,1631199,Ron Harper Jr.,TOR,23,1,3.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-9
East,1610612761,Toronto Raptors,1630567,Scottie Barnes,TOR,22,33,35.2,21,16.3,0.48,5.7,0.385,4.1,0.772,2.6,6.7,9.3,5.8,2.4,1.5,1.4,2,3.4,-1.9
East,1610612761,Toronto Raptors,201152,Thaddeus Young,TOR,35,7,4.4,1.9,1.4,0.6,0,0,0.4,0.333,0.4,0.6,1,1,0.6,0.3,0,0.4,0.3,1.6
East,1610612755,Philadelphia 76ers,201980,Danny Green,PHI,36,2,9.2,0,1,0,0.5,0,0,0,0,1,1,0.5,0,0.5,0,0.5,0,0
East,1610612755,Philadelphia 76ers,1627863,Danuel House Jr.,PHI,30,20,11.7,3.4,2.6,0.423,1.5,0.379,0.9,0.722,0.4,0.9,1.3,0.8,0.7,0.3,0.1,0.8,0.6,2.1
East,1610612755,Philadelphia 76ers,1629001,De'Anthony Melton,PHI,25,31,29.4,12.1,10.1,0.397,5.8,0.365,2.4,0.822,0.8,3.2,4,3.2,1.2,1.7,0.5,2.5,1.7,6.6
East,1610612755,Philadelphia 76ers,1627788,Furkan Korkmaz,PHI,26,21,6.7,1.9,1.8,0.378,0.9,0.263,0.4,0.778,0,0.4,0.5,0.5,0.3,0.5,0,0.4,0.3,1.3
East,1610612755,Philadelphia 76ers,1630531,Jaden Springer,PHI,21,19,9,3.2,3.1,0.379,0.9,0.294,0.8,0.75,0.7,0.6,1.4,0.9,0.8,0.5,0.4,1.3,0.6,0.1
East,1610612755,Philadelphia 76ers,1630606,Javonte Smart,PHI,24,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
East,1610612755,Philadelphia 76ers,203954,Joel Embiid,PHI,29,25,34.2,35,21.8,0.54,3.2,0.35,11.6,0.893,2.8,8.9,11.7,6,3.8,1.2,2,2.8,7.5,9.8
East,1610612755,Philadelphia 76ers,1630231,KJ Martin,PHI,22,20,6.4,1.8,1.6,0.484,0.4,0.143,0.4,0.5,0.3,0.6,0.9,0.5,0.3,0.5,0.1,0.9,0.3,0.4
East,1610612755,Philadelphia 76ers,1626162,Kelly Oubre Jr.,PHI,28,21,26.4,13,10.3,0.47,4.7,0.367,2.3,0.708,1.1,3,4.1,0.8,0.8,1.2,0.4,2.3,2.1,4.8
East,1610612755,Philadelphia 76ers,1631254,Kenneth Lofton Jr.,PHI,21,15,6.6,2.6,2.5,0.378,0.7,0.3,1,0.533,0.1,0.9,1,0.9,0.4,0.2,0.2,1,0.7,0.3
East,1610612755,Philadelphia 76ers,202694,Marcus Morris Sr.,PHI,34,24,15.3,6.2,4.9,0.479,2.2,0.442,0.6,0.867,0.4,2.3,2.6,0.8,0.3,0.3,0.3,1.9,0.6,1.3
East,1610612755,Philadelphia 76ers,1628964,Mo Bamba,PHI,25,19,8,4.1,2.6,0.58,0.7,0.615,0.8,0.75,1.3,1.6,2.9,0.5,0.5,0.2,0.6,0.9,0.6,1.4
East,1610612755,Philadelphia 76ers,201587,Nicolas Batum,PHI,35,21,23.7,5.8,3.8,0.538,2.9,0.475,0.5,0.636,0.9,2.8,3.6,2.1,0.5,0.6,0.6,1.7,0.4,7.7
East,1610612755,Philadelphia 76ers,201976,Patrick Beverley,PHI,35,31,17.4,5,4.1,0.437,2,0.306,1.2,0.75,0.7,2.1,2.8,2.3,0.7,0.5,0.3,1.7,1.1,2.3
East,1610612755,Philadelphia 76ers,1630194,Paul Reed,PHI,24,32,15.1,5.5,4.2,0.564,0.5,0.375,0.8,0.741,1.9,2.6,4.5,1.3,0.9,0.7,0.7,2.3,0.9,3.3
East,1610612755,Philadelphia 76ers,203496,Robert Covington,PHI,33,29,16.8,4.4,3.4,0.439,1.9,0.339,0.9,0.846,1.1,2.3,3.3,0.8,0.4,1.3,0.6,1.9,0.7,3.6
East,1610612755,Philadelphia 76ers,202699,Tobias Harris,PHI,31,32,34.1,17.2,12.9,0.507,3.4,0.358,3.2,0.902,1,5.1,6.1,3.1,1.7,1,0.5,1.7,2.5,6.3
East,1610612755,Philadelphia 76ers,1630178,Tyrese Maxey,PHI,23,31,37.3,26.1,19.7,0.458,8.3,0.383,5.6,0.873,0.5,3.2,3.8,6.5,1.5,0.8,0.5,2.1,3.9,9.5
West,1610612742,Dallas Mavericks,1630639,A.J. Lawson,DAL,23,13,9.8,4.3,3.4,0.5,1.8,0.304,0.6,0.625,0.5,0.8,1.2,0.5,0.5,0.5,0.1,0.5,0.3,1.8
West,1610612742,Dallas Mavericks,1630314,Brandon Williams,DAL,24,1,6.7,4,3,0.667,0,0,0,0,1,0,1,1,1,0,0,1,0,-13
West,1610612742,Dallas Mavericks,203957,Dante Exum,DAL,28,30,19.5,9.3,6.4,0.575,2.1,0.452,1.3,0.75,0.6,2.3,2.9,2.9,0.9,0.6,0.2,1.6,1.5,4.2
West,1610612742,Dallas Mavericks,1641726,Dereck Lively II,DAL,19,28,25.5,9,5.6,0.728,0.1,0,1.5,0.548,2.8,5,7.7,1.2,1.2,0.6,1.4,3,1.3,2.9
West,1610612742,Dallas Mavericks,1627884,Derrick Jones Jr.,DAL,26,33,25.4,10.3,7.9,0.469,4.3,0.348,1.9,0.762,1.3,2.5,3.8,1,0.9,0.9,0.8,1.8,1.9,-0.6
West,1610612742,Dallas Mavericks,1641926,Dexter Dennis,DAL,24,4,7.5,5.5,4.8,0.526,2,0.125,0.8,0.333,0.3,2,2.3,1,0.8,0,0.3,0.3,0.8,-2.3
West,1610612742,Dallas Mavericks,203939,Dwight Powell,DAL,32,31,14.5,4.6,2.2,0.731,0.1,0.5,1.7,0.815,1.5,1.9,3.4,1.4,0.4,0.5,0.4,1.9,1.9,-0.2
West,1610612742,Dallas Mavericks,1629684,Grant Williams,DAL,25,31,28.4,8.8,7.4,0.417,5,0.381,1.2,0.649,1.1,2.7,3.8,1.6,0.9,0.5,0.6,2.9,1.5,-3.3
West,1610612742,Dallas Mavericks,1630535,Greg Brown III,DAL,22,5,5.6,1.6,1.2,0.333,0.2,0,1.8,0.444,0.4,1,1.4,0.6,0.6,0,0.2,0.6,1,-2.8
West,1610612742,Dallas Mavericks,1630702,Jaden Hardy,DAL,21,29,15.1,7.6,7.5,0.369,3.8,0.355,1.1,0.667,0.3,1.7,1.9,1.4,0.7,0.4,0,1.2,1.3,-1.9
West,1610612742,Dallas Mavericks,1630182,Josh Green,DAL,23,22,24.4,6.6,5.8,0.422,3.2,0.366,0.9,0.6,0.5,2.1,2.6,2.5,1,0.9,0.1,1.6,1.5,-1
West,1610612742,Dallas Mavericks,202681,Kyrie Irving,DAL,31,18,31.8,22.5,18,0.469,6.4,0.391,3.5,0.889,0.6,3.6,4.2,5.1,1.3,1.1,0.3,1.9,3,0.8
